SK_ID_CURR,TARGET
292992,0.0340
292997,0.0439
293002,0.0535
293013,0.0102
293030,0.2641
293043,0.0973
293070,0.1127
293093,0.0147
293103,0.1217
293104,0.0249
293117,0.2944
293123,0.0778
293126,0.2238
293128,0.0095
293136,0.0212
293142,0.0336
293146,0.2204
293149,0.2210
293159,0.0197
293169,0.0377
293172,0.0451
293175,0.0903
293176,0.0395
293192,0.0147
293213,0.0935
293218,0.1714
293219,0.0605
293224,0.0310
293225,0.0632
293234,0.2076
293243,0.1048
293249,0.0194
293256,0.0519
293276,0.2178
293283,0.1886
293295,0.0492
293308,0.1067
293309,0.1113
293316,0.0526
293326,0.0443
293330,0.0473
293351,0.1029
293361,0.0572
293366,0.2402
293376,0.1098
293377,0.0384
293382,0.0350
293383,0.1308
293385,0.0548
293402,0.1299
293403,0.0885
293405,0.0323
293412,0.0778
293430,0.0298
293435,0.0098
293438,0.0989
293445,0.0645
293447,0.1696
293451,0.0446
293463,0.0206
293471,0.0465
293482,0.0641
293485,0.0226
293493,0.3045
293496,0.0523
293505,0.1079
293507,0.0338
293508,0.0881
293518,0.0349
293524,0.0312
293527,0.1256
293537,0.0191
293542,0.1000
293556,0.0337
293560,0.1504
293563,0.1416
293565,0.0285
293597,0.0688
293603,0.0125
293607,0.0499
293621,0.0250
293622,0.0404
293623,0.1432
293636,0.1520
293643,0.0357
293659,0.0569
293678,0.0504
293679,0.0508
293681,0.0756
293684,0.0896
293692,0.0828
293696,0.0087
293733,0.0153
293734,0.0241
293745,0.0544
293751,0.0114
293770,0.0868
293778,0.0821
293789,0.0147
293809,0.0715
293815,0.0093
293816,0.1384
293819,0.0470
293822,0.0716
293846,0.2714
293849,0.0142
293850,0.0856
293851,0.1724
293860,0.0220
293863,0.1952
293881,0.0806
293900,0.0943
293907,0.1301
293915,0.0163
293931,0.0093
293935,0.0450
293942,0.0937
293944,0.1956
293967,0.1430
293968,0.0737
293971,0.0129
293972,0.1120
293974,0.0559
293976,0.0673
293985,0.0215
293996,0.1397
294004,0.0163
294007,0.1359
294010,0.0114
294013,0.1907
294016,0.2278
294018,0.1951
294028,0.1403
294041,0.0356
294047,0.0071
294055,0.0615
294062,0.0614
294069,0.0918
294075,0.2082
294091,0.0359
294108,0.0574
294116,0.0975
294125,0.0471
294129,0.0666
294130,0.0119
294134,0.0139
294135,0.1530
294136,0.0962
294141,0.0876
294160,0.0166
294164,0.0704
294184,0.0202
294191,0.0618
294195,0.0523
294199,0.0166
294208,0.1087
294221,0.0216
294225,0.1607
294230,0.0488
294236,0.1415
294256,0.0401
294257,0.0135
294258,0.1114
294282,0.0568
294287,0.0898
294290,0.0485
294300,0.1001
294302,0.0388
294313,0.0224
294314,0.1095
294322,0.0175
294336,0.1271
294339,0.1422
294348,0.0821
294365,0.1173
294373,0.0461
294383,0.0670
294403,0.0300
294406,0.0829
294417,0.4449
294452,0.1381
294463,0.1984
294471,0.0144
294486,0.0123
294501,0.0664
294504,0.2671
294509,0.0600
294511,0.0300
294519,0.0275
294530,0.0719
294532,0.1490
294547,0.1893
294548,0.0345
294554,0.0201
294577,0.3448
294578,0.0567
294580,0.0878
294583,0.0563
294592,0.0314
294595,0.0950
294602,0.0447
294613,0.1056
294617,0.0357
294631,0.2096
294641,0.1024
294653,0.0893
294657,0.0556
294661,0.1329
294665,0.0105
294668,0.0181
294671,0.0302
294682,0.0611
294685,0.0147
294688,0.0992
294690,0.4265
294698,0.0461
294717,0.0880
294724,0.0226
294726,0.0141
294738,0.0516
294744,0.0342
294758,0.1522
294762,0.0264
294776,0.0313
294777,0.0448
294807,0.0802
294816,0.0634
294821,0.0449
294825,0.0671
294834,0.0070
294835,0.0342
294836,0.0504
294840,0.0335
294842,0.1699
294864,0.0438
294874,0.0787
294880,0.0743
294881,0.0448
294897,0.0403
294898,0.0248
294920,0.1588
294923,0.1268
294926,0.0456
294937,0.0954
294941,0.0521
294951,0.1807
294952,0.0146
294953,0.0206
294982,0.0763
294989,0.0524
294995,0.2047
295009,0.1249
295010,0.1321
295013,0.0128
295016,0.0296
295022,0.0565
295024,0.1031
295040,0.2661
295045,0.0607
295047,0.0496
295056,0.0761
295073,0.1891
295080,0.0156
295093,0.0479
295094,0.1825
295095,0.0681
295107,0.0261
295116,0.0556
295140,0.0608
295150,0.4120
295154,0.1865
295155,0.0953
295162,0.0378
295163,0.0327
295168,0.0716
295176,0.0216
295182,0.0378
295183,0.1386
295216,0.0835
295219,0.0449
295239,0.0258
295246,0.0346
295255,0.0321
295257,0.1241
295261,0.0215
295263,0.0199
295265,0.0399
295274,0.2031
295281,0.0600
295286,0.0545
295299,0.0584
295304,0.0484
295306,0.0211
295321,0.0409
295339,0.0345
295342,0.0561
295346,0.1781
295348,0.0776
295354,0.0266
295367,0.1186
295372,0.0773
295373,0.0278
295374,0.0661
295387,0.0098
295389,0.1511
295396,0.1525
295415,0.0847
295418,0.0679
295421,0.0247
295425,0.0485
295431,0.0245
295434,0.0421
295443,0.0709
295453,0.0385
295473,0.0585
295476,0.0502
295477,0.1723
295488,0.2587
295499,0.1061
295504,0.0123
295505,0.1293
295524,0.0363
295529,0.0423
295533,0.0975
295534,0.0415
295549,0.0271
295565,0.0219
295584,0.0548
295585,0.1153
295597,0.0525
295599,0.0660
295604,0.0218
295616,0.0608
295635,0.0426
295637,0.0150
295670,0.0201
295678,0.0304
295701,0.0868
295711,0.1377
295713,0.1256
295734,0.0715
295739,0.0493
295750,0.0719
295773,0.3888
295783,0.1018
295787,0.0275
295790,0.0299
295795,0.0575
295820,0.0334
295821,0.0445
295826,0.0076
295836,0.0321
295837,0.1566
295842,0.0308
295848,0.0372
295850,0.1070
295869,0.0899
295871,0.0793
295873,0.1326
295879,0.0353
295880,0.1427
295892,0.0328
295904,0.1293
295907,0.0423
295908,0.0968
295913,0.0065
295918,0.0285
295921,0.2095
295924,0.1872
295949,0.0304
295953,0.0557
295961,0.0183
295968,0.0638
295971,0.1381
295985,0.0187
295986,0.0288
295987,0.0452
295993,0.0937
295997,0.1653
296005,0.0759
296007,0.0237
296012,0.0729
296022,0.0562
296024,0.0244
296032,0.0593
296034,0.0132
296062,0.0305
296070,0.0231
296074,0.0114
296084,0.0276
296087,0.0180
296088,0.0571
296089,0.0616
296143,0.0409
296172,0.0104
296183,0.1036
296185,0.0326
296194,0.0689
296199,0.1941
296204,0.0610
296206,0.1760
296209,0.0913
296229,0.0665
296239,0.0121
296253,0.0354
296259,0.2347
296264,0.0323
296270,0.1571
296273,0.1183
296284,0.0274
296285,0.1585
296287,0.0504
296288,0.0639
296292,0.1194
296300,0.1093
296301,0.0336
296321,0.2790
296324,0.0934
296335,0.1923
296348,0.0174
296354,0.0271
296369,0.1141
296376,0.0733
296391,0.0154
296393,0.0601
296398,0.1138
296428,0.0462
296432,0.1297
296433,0.0377
296449,0.0408
296450,0.0348
296490,0.0912
296498,0.0657
296499,0.0204
296500,0.0572
296509,0.0680
296514,0.0455
296518,0.0517
296527,0.0160
296532,0.0181
296541,0.0203
296544,0.1293
296546,0.0095
296573,0.2275
296578,0.0418
296589,0.0277
296594,0.1035
296616,0.0749
296623,0.0500
296624,0.0770
296632,0.0397
296633,0.0459
296639,0.0974
296647,0.0730
296656,0.1730
296678,0.0080
296679,0.0860
296695,0.0205
296696,0.0548
296714,0.0423
296721,0.0811
296739,0.0473
296744,0.5444
296747,0.0753
296758,0.0797
296760,0.0377
296766,0.0635
296769,0.0077
296776,0.0177
296780,0.0397
296782,0.2163
296790,0.0706
296795,0.0590
296801,0.0099
296803,0.1194
296806,0.0863
296811,0.0969
296813,0.0142
296818,0.1872
296822,0.0334
296839,0.1687
296848,0.0249
296863,0.0923
296871,0.0314
296872,0.1634
296877,0.0647
296882,0.1177
296885,0.0302
296903,0.0929
296906,0.0964
296912,0.0323
296916,0.0273
296922,0.0782
296926,0.0945
296927,0.0637
296935,0.0373
296939,0.0303
296942,0.0974
296954,0.0563
296968,0.0744
296971,0.0483
296984,0.0733
297004,0.0392
297011,0.0969
297017,0.0187
297019,0.2133
297021,0.0327
297025,0.0359
297033,0.1257
297038,0.1789
297042,0.5673
297065,0.0156
297089,0.0261
297093,0.1411
297098,0.0663
297100,0.0180
297111,0.0408
297115,0.0576
297121,0.1938
297123,0.1688
297129,0.0572
297132,0.0099
297139,0.0435
297147,0.2078
297148,0.2175
297161,0.1278
297167,0.0601
297171,0.0611
297173,0.0174
297179,0.0121
297189,0.2426
297200,0.0256
297201,0.0425
297220,0.0846
297229,0.0371
297234,0.0319
297252,0.1043
297266,0.1901
297269,0.0152
297276,0.1266
297292,0.0287
297300,0.1409
297303,0.0168
297305,0.2441
297307,0.1005
297313,0.1230
297336,0.0449
297340,0.2281
297344,0.0265
297349,0.0081
297358,0.0335
297363,0.0840
297369,0.0421
297372,0.0338
297380,0.1151
297384,0.0731
297385,0.1197
297389,0.0205
297390,0.2148
297415,0.1200
297419,0.1550
297421,0.1762
297424,0.0127
297431,0.0357
297447,0.0585
297456,0.0509
297457,0.0391
297463,0.0157
297464,0.0856
297474,0.0562
297479,0.0176
297480,0.1863
297494,0.0768
297495,0.0304
297507,0.0113
297514,0.0641
297515,0.0085
297516,0.1492
297521,0.0467
297534,0.0866
297553,0.0107
297575,0.0729
297584,0.2244
297586,0.0484
297606,0.0206
297630,0.0383
297636,0.0351
297646,0.0370
297650,0.0271
297651,0.0849
297656,0.0309
297675,0.0271
297681,0.0217
297699,0.0069
297702,0.0748
297712,0.0643
297718,0.1561
297730,0.0782
297731,0.0325
297745,0.0116
297768,0.1049
297771,0.0285
297774,0.0402
297781,0.0307
297786,0.1137
297798,0.1431
297809,0.0552
297822,0.0924
297828,0.0207
297840,0.0404
297852,0.0347
297859,0.0141
297868,0.0312
297883,0.0834
297887,0.0109
297896,0.0490
297898,0.0350
297917,0.1687
297943,0.0279
297954,0.1431
297965,0.0816
297992,0.0318
297993,0.0432
298001,0.1043
298005,0.1906
298010,0.0301
298013,0.0192
298014,0.0852
298015,0.2582
298025,0.2301
298026,0.1207
298032,0.0625
298039,0.1216
298049,0.0412
298051,0.0123
298058,0.0484
298062,0.0136
298070,0.0881
298078,0.1085
298084,0.1730
298108,0.1114
298113,0.0867
298115,0.0823
298126,0.0488
298131,0.0083
298134,0.0558
298135,0.0304
298139,0.0073
298142,0.0128
298152,0.0617
298154,0.0420
298155,0.0473
298161,0.1929
298165,0.1012
298166,0.1868
298171,0.0511
298179,0.0821
298182,0.0676
298187,0.0215
298192,0.0266
298194,0.0661
298213,0.1972
298215,0.1797
298216,0.0408
298217,0.0210
298223,0.0447
298256,0.0511
298275,0.0378
298277,0.1004
298279,0.0729
298285,0.1434
298286,0.2339
298296,0.0076
298309,0.0532
298312,0.0556
298323,0.0353
298330,0.0320
298340,0.0490
298341,0.0306
298349,0.0593
298353,0.0190
298363,0.1021
298367,0.0131
298378,0.0976
298380,0.0658
298392,0.0915
298395,0.0827
298405,0.1584
298426,0.1244
298427,0.0427
298444,0.0377
298450,0.0124
298458,0.0222
298462,0.0478
298463,0.0138
298479,0.0363
298480,0.0558
298487,0.0895
298499,0.0362
298500,0.0595
298506,0.0309
298507,0.0414
298512,0.1323
298515,0.0363
298517,0.0886
298532,0.3265
298533,0.0322
298560,0.0956
298564,0.0564
298567,0.2058
298568,0.0244
298569,0.1201
298570,0.1500
298579,0.0432
298583,0.0143
298591,0.0286
298593,0.1368
298600,0.0148
298609,0.0274
298620,0.0445
298622,0.0857
298628,0.0363
298633,0.1750
298657,0.0615
298669,0.0499
298671,0.0924
298677,0.0199
298692,0.0271
298703,0.0779
298705,0.0423
298711,0.0315
298713,0.0764
298757,0.1839
298766,0.0097
298768,0.0813
298770,0.0603
298776,0.1552
298785,0.0201
298787,0.0664
298792,0.0804
298795,0.0421
298799,0.0430
298806,0.1621
298810,0.0582
298818,0.0724
298822,0.0987
298823,0.0138
298834,0.0231
298837,0.1243
298841,0.0477
298845,0.0382
298852,0.1522
298855,0.0797
298858,0.1062
298860,0.0576
298861,0.0185
298863,0.0151
298866,0.0446
298873,0.1023
298880,0.0835
298889,0.0561
298896,0.1371
298917,0.2320
298929,0.0379
298940,0.1576
298946,0.0767
298949,0.0299
298966,0.1024
298984,0.1084
298994,0.0727
299004,0.2154
299012,0.0377
299022,0.1731
299024,0.0273
299026,0.0416
299035,0.0555
299036,0.0573
299039,0.0181
299061,0.1033
299064,0.0492
299067,0.0250
299074,0.1878
299075,0.0464
299078,0.0674
299109,0.1533
299117,0.0433
299121,0.0243
299127,0.1893
299134,0.1353
299136,0.0364
299137,0.0994
299139,0.1131
299168,0.0178
299176,0.0062
299184,0.1027
299188,0.1403
299191,0.1913
299208,0.1291
299229,0.0805
299238,0.0520
299241,0.1374
299257,0.0470
299260,0.0193
299264,0.1162
299279,0.0448
299308,0.0368
299310,0.0481
299311,0.0508
299317,0.1835
299325,0.0974
299329,0.0442
299334,0.1390
299335,0.0576
299339,0.0259
299351,0.1055
299352,0.0051
299365,0.0806
299393,0.0485
299400,0.0550
299404,0.0483
299406,0.1375
299410,0.1458
299413,0.0645
299434,0.2328
299448,0.0317
299463,0.0492
299464,0.2562
299470,0.0904
299480,0.0628
299488,0.0285
299496,0.1333
299501,0.0816
299504,0.1472
299532,0.0659
299536,0.0829
299550,0.0440
299554,0.0717
299564,0.1685
299577,0.0380
299581,0.0691
299594,0.0863
299632,0.0340
299633,0.0537
299650,0.1018
299678,0.0505
299682,0.1049
299705,0.0626
299719,0.1310
299720,0.0353
299724,0.0571
299730,0.0240
299750,0.0187
299766,0.0391
299774,0.1371
299787,0.0150
299817,0.0214
299818,0.1559
299826,0.0650
299833,0.0723
299845,0.0481
299847,0.4378
299850,0.0771
299866,0.0344
299869,0.0595
299870,0.0736
299874,0.0264
299877,0.0820
299891,0.2259
299898,0.0773
299900,0.1500
299904,0.0343
299912,0.0787
299914,0.0548
299919,0.0346
299931,0.0671
299934,0.0834
299941,0.2665
299946,0.0408
299947,0.0573
299972,0.1429
299973,0.1724
299975,0.0333
299979,0.0620
299981,0.0518
299983,0.1014
299985,0.0644
299986,0.0273
300011,0.1709
300013,0.0599
300028,0.0126
300042,0.0925
300043,0.0681
300058,0.1204
300073,0.0304
300075,0.1101
300087,0.0169
300090,0.0577
300107,0.0427
300115,0.0204
300119,0.0065
300122,0.2005
300125,0.0518
300126,0.0884
300137,0.2897
300139,0.0988
300145,0.1135
300155,0.0596
300169,0.0179
300170,0.0529
300175,0.0505
300177,0.1819
300186,0.0533
300188,0.0103
300194,0.0998
300207,0.0635
300210,0.1236
300217,0.0994
300221,0.0219
300235,0.0296
300238,0.0204
300240,0.1517
300241,0.0556
300249,0.0322
300255,0.0593
300259,0.0720
300272,0.0502
300274,0.0715
300276,0.0833
300284,0.0367
300293,0.0196
300306,0.0400
300310,0.0884
300324,0.0989
300339,0.0201
300346,0.0242
300348,0.0727
300354,0.0251
300356,0.0577
300358,0.0792
300363,0.0593
300366,0.0952
300368,0.0755
300370,0.0750
300385,0.1348
300392,0.1321
300393,0.0617
300403,0.0807
300411,0.0394
300420,0.0480
300421,0.0356
300435,0.1591
300437,0.0620
300440,0.0896
300443,0.0584
300456,0.1334
300458,0.0394
300459,0.1145
300460,0.0468
300462,0.0346
300481,0.0710
300486,0.1544
300488,0.0584
300503,0.0593
300506,0.0576
300517,0.0454
300523,0.0157
300525,0.0279
300526,0.0869
300552,0.0674
300560,0.0662
300570,0.0197
300583,0.0690
300585,0.0592
300587,0.0861
300598,0.1222
300600,0.0360
300608,0.0924
300612,0.0457
300618,0.0408
300621,0.1369
300640,0.0475
300641,0.1612
300651,0.0374
300653,0.0203
300667,0.0666
300678,0.0287
300680,0.0336
300687,0.1008
300702,0.2738
300717,0.0505
300722,0.0322
300723,0.0313
300732,0.0941
300752,0.0410
300761,0.1952
300775,0.0523
300786,0.0963
300787,0.0170
300788,0.1176
300789,0.1116
300794,0.0632
300808,0.0998
300834,0.0170
300842,0.0739
300844,0.2594
300850,0.0394
300851,0.1358
300854,0.0230
300866,0.0090
300867,0.0366
300868,0.0870
300882,0.0845
300883,0.0617
300891,0.0815
300894,0.0253
300901,0.0610
300904,0.0784
300910,0.0781
300914,0.1729
300918,0.1312
300948,0.1774
300954,0.0933
300958,0.1094
300959,0.0723
300970,0.0291
300971,0.0606
300975,0.0668
300981,0.0676
300983,0.1170
300993,0.2331
300996,0.0367
301001,0.0253
301005,0.0746
301010,0.2477
301021,0.2580
301026,0.0342
301029,0.0161
301032,0.0944
301061,0.2665
301073,0.0097
301083,0.0462
301089,0.0751
301093,0.1478
301098,0.0355
301103,0.0517
301105,0.1891
301112,0.0860
301120,0.0104
301122,0.0320
301124,0.0944
301137,0.0894
301169,0.0713
301173,0.0732
301177,0.0871
301179,0.0350
301180,0.1715
301185,0.0923
301195,0.1544
301199,0.0570
301201,0.0362
301206,0.0325
301209,0.0612
301210,0.0633
301216,0.2675
301224,0.1882
301226,0.0973
301227,0.0395
301243,0.0567
301246,0.0375
301248,0.0596
301252,0.0145
301259,0.0868
301260,0.0280
301267,0.0333
301268,0.1178
301274,0.0405
301281,0.0243
301287,0.0451
301288,0.0255
301299,0.0294
301304,0.0086
301325,0.1455
301327,0.1879
301331,0.2047
301332,0.0322
301336,0.0350
301345,0.0531
301348,0.0376
301356,0.0874
301358,0.0581
301360,0.0242
301364,0.0772
301389,0.0144
301415,0.0376
301421,0.1852
301422,0.0706
301424,0.0495
301426,0.0455
301433,0.0330
301459,0.1808
301460,0.0691
301478,0.0729
301483,0.0521
301493,0.0855
301494,0.0287
301503,0.0401
301510,0.0985
301516,0.0269
301530,0.0604
301531,0.0278
301549,0.0347
301550,0.0695
301555,0.0700
301573,0.0178
301588,0.0816
301593,0.0576
301613,0.1100
301625,0.1451
301643,0.0500
301650,0.0347
301651,0.0735
301652,0.0459
301653,0.1151
301665,0.0642
301684,0.0643
301686,0.1333
301694,0.1295
301697,0.0388
301698,0.0393
301717,0.0401
301725,0.0394
301728,0.0511
301734,0.0369
301749,0.0345
301761,0.1467
301766,0.1054
301775,0.1230
301782,0.0549
301784,0.1845
301787,0.0818
301789,0.0479
301790,0.0615
301804,0.0995
301806,0.0541
301817,0.1208
301826,0.0214
301837,0.0438
301842,0.0776
301848,0.0184
301859,0.1235
301860,0.0619
301867,0.0802
301877,0.0097
301883,0.0336
301902,0.1005
301908,0.0729
301916,0.0090
301920,0.0309
301921,0.0389
301931,0.0248
301939,0.0854
301941,0.0828
301943,0.0103
301949,0.0477
301955,0.0497
301963,0.0246
301968,0.0268
301975,0.0957
301988,0.0510
302000,0.0495
302005,0.0272
302007,0.0616
302016,0.1053
302028,0.0563
302038,0.0252
302043,0.0268
302051,0.0086
302056,0.0228
302063,0.0598
302072,0.0654
302074,0.0612
302080,0.0193
302093,0.0560
302096,0.0765
302123,0.0130
302125,0.0368
302128,0.0186
302145,0.1022
302146,0.0587
302160,0.1091
302166,0.0598
302174,0.0281
302175,0.0591
302186,0.2220
302190,0.0880
302202,0.0182
302207,0.0187
302211,0.0353
302215,0.0226
302216,0.0285
302217,0.0120
302225,0.3271
302231,0.0508
302233,0.0669
302259,0.1054
302263,0.0461
302281,0.1498
302285,0.0235
302288,0.0679
302292,0.2678
302303,0.1173
302306,0.0574
302309,0.0828
302332,0.0268
302341,0.0296
302350,0.0675
302352,0.0885
302356,0.1179
302361,0.0276
302364,0.1192
302373,0.0196
302378,0.0679
302385,0.0154
302389,0.0956
302393,0.0887
302403,0.0290
302422,0.0384
302425,0.0379
302431,0.2103
302443,0.0567
302448,0.0456
302449,0.0942
302455,0.0578
302460,0.0190
302462,0.0445
302466,0.0201
302467,0.1068
302470,0.1114
302472,0.0222
302480,0.1360
302481,0.0296
302491,0.0787
302494,0.0366
302503,0.1492
302504,0.0880
302507,0.0873
302527,0.1470
302571,0.2244
302580,0.1360
302583,0.0221
302591,0.0206
302601,0.1159
302613,0.0704
302621,0.0348
302638,0.0592
302639,0.1298
302655,0.0377
302670,0.0748
302673,0.5085
302675,0.0278
302691,0.1057
302701,0.0346
302705,0.0194
302727,0.0719
302750,0.0320
302751,0.0666
302757,0.0925
302758,0.2309
302761,0.0747
302767,0.1744
302787,0.0239
302797,0.0233
302799,0.1047
302800,0.0637
302815,0.0722
302826,0.4630
302827,0.0170
302842,0.0140
302856,0.0279
302877,0.0288
302879,0.0898
302881,0.0267
302882,0.0682
302885,0.1403
302905,0.0405
302911,0.0179
302916,0.0930
302919,0.1057
302947,0.0458
302957,0.1193
302968,0.0267
302978,0.0670
302984,0.0881
302991,0.0165
303007,0.0668
303010,0.0238
303012,0.2715
303013,0.1771
303024,0.0355
303027,0.0635
303034,0.0521
303036,0.0904
303037,0.1036
303050,0.0689
303060,0.1792
303062,0.0266
303066,0.0264
303068,0.1017
303077,0.1320
303080,0.0534
303082,0.0321
303083,0.0178
303085,0.0537
303087,0.0787
303089,0.0256
303103,0.0177
303105,0.0391
303106,0.0811
303120,0.0655
303121,0.0321
303127,0.0293
303130,0.0327
303142,0.0144
303162,0.0648
303169,0.0630
303189,0.0240
303220,0.0234
303222,0.1919
303223,0.0360
303227,0.0394
303262,0.0389
303264,0.0516
303277,0.1065
303288,0.0173
303292,0.1072
303294,0.1280
303301,0.4245
303312,0.1383
303328,0.0968
303330,0.0398
303347,0.0236
303354,0.0471
303356,0.0230
303362,0.0498
303377,0.0763
303386,0.0346
303393,0.0213
303397,0.0183
303403,0.1043
303413,0.0124
303416,0.0912
303428,0.0754
303429,0.0345
303432,0.0640
303446,0.1057
303455,0.1035
303464,0.0181
303465,0.0110
303473,0.0605
303476,0.1161
303479,0.0718
303482,0.0182
303484,0.0416
303492,0.1252
303493,0.0868
303497,0.0832
303498,0.1061
303499,0.1117
303509,0.0329
303513,0.0411
303524,0.0069
303525,0.2634
303540,0.0273
303544,0.0317
303548,0.0249
303551,0.0517
303569,0.0895
303584,0.0471
303592,0.1943
303602,0.1631
303607,0.0267
303619,0.0411
303630,0.0769
303643,0.1384
303644,0.0840
303670,0.0779
303671,0.0293
303678,0.0527
303689,0.0281
303698,0.1024
303702,0.0424
303704,0.0282
303711,0.0404
303727,0.0395
303728,0.0326
303741,0.1653
303752,0.0664
303755,0.0272
303777,0.0304
303790,0.1144
303798,0.0644
303804,0.1524
303812,0.0855
303814,0.1023
303817,0.2098
303818,0.1086
303848,0.1286
303850,0.0144
303854,0.0562
303857,0.0293
303860,0.0430
303870,0.1166
303877,0.0283
303884,0.1037
303893,0.0122
303899,0.0405
303900,0.2249
303902,0.0437
303906,0.0567
303920,0.1133
303937,0.0557
303939,0.0226
303941,0.0191
303962,0.0163
303963,0.0693
303971,0.0446
303978,0.0337
303980,0.1052
303986,0.0660
304018,0.1050
304025,0.0263
304027,0.0058
304028,0.1095
304029,0.0999
304030,0.0292
304035,0.0255
304040,0.0777
304058,0.1723
304083,0.0604
304089,0.1659
304092,0.0753
304093,0.0271
304100,0.0179
304121,0.0198
304142,0.0234
304154,0.0636
304158,0.1321
304164,0.0683
304173,0.2656
304175,0.0636
304182,0.0531
304194,0.0210
304201,0.0985
304202,0.0389
304206,0.0451
304210,0.1154
304226,0.0162
304237,0.0207
304256,0.1083
304257,0.0456
304265,0.0837
304271,0.1014
304274,0.0537
304286,0.0644
304292,0.0803
304299,0.0353
304350,0.0779
304352,0.0258
304355,0.0186
304360,0.0347
304361,0.1713
304363,0.1472
304375,0.0972
304378,0.0208
304382,0.0509
304385,0.1027
304386,0.0695
304387,0.0698
304388,0.0200
304391,0.0815
304398,0.0723
304406,0.0313
304420,0.0290
304431,0.0558
304436,0.4840
304438,0.0126
304440,0.0127
304441,0.0680
304450,0.0259
304451,0.1267
304454,0.0604
304462,0.1817
304466,0.0347
304469,0.1064
304472,0.0371
304475,0.1308
304481,0.0322
304483,0.0326
304485,0.1510
304486,0.0265
304504,0.0929
304505,0.0225
304512,0.0269
304516,0.0817
304517,0.0215
304528,0.0191
304530,0.0384
304536,0.0563
304549,0.0178
304552,0.1631
304554,0.1536
304581,0.0715
304593,0.0150
304596,0.3154
304604,0.0313
304610,0.0808
304614,0.0494
304628,0.1618
304629,0.0265
304637,0.0672
304644,0.0260
304654,0.0753
304664,0.1806
304676,0.0277
304680,0.0522
304687,0.0292
304696,0.0576
304698,0.1068
304700,0.1408
304703,0.1693
304704,0.0343
304710,0.0703
304717,0.0428
304729,0.0716
304732,0.0327
304736,0.0187
304738,0.0788
304756,0.0236
304771,0.0109
304773,0.0520
304776,0.0428
304778,0.0293
304779,0.1559
304780,0.0175
304790,0.2078
304793,0.0177
304805,0.3213
304811,0.0237
304825,0.0285
304828,0.1093
304829,0.0868
304842,0.1788
304851,0.0464
304857,0.0304
304884,0.1051
304891,0.0380
304897,0.1107
304898,0.2155
304905,0.0557
304907,0.0806
304917,0.0131
304931,0.0442
304935,0.0109
304942,0.0415
304954,0.1905
304959,0.0283
304968,0.0730
304971,0.0196
304977,0.1006
304982,0.0425
304985,0.0058
304991,0.0590
304992,0.1011
304997,0.2268
305004,0.0475
305008,0.0462
305019,0.0978
305020,0.1847
305025,0.0123
305037,0.0403
305046,0.1675
305056,0.0316
305062,0.0253
305064,0.1853
305065,0.0386
305076,0.0576
305108,0.0357
305110,0.0684
305115,0.0907
305121,0.1402
305125,0.0243
305141,0.0357
305151,0.0093
305159,0.0262
305162,0.0241
305165,0.0440
305174,0.0599
305178,0.0662
305180,0.0669
305182,0.0719
305183,0.0328
305194,0.0523
305199,0.1361
305210,0.0548
305214,0.1723
305215,0.0380
305218,0.0379
305225,0.0220
305229,0.0337
305231,0.0127
305233,0.0387
305237,0.0228
305260,0.0313
305261,0.1016
305278,0.0670
305286,0.1024
305293,0.0265
305300,0.0132
305301,0.2238
305326,0.1008
305334,0.1333
305340,0.0974
305348,0.0253
305352,0.0393
305359,0.0703
305360,0.0077
305362,0.0711
305383,0.0247
305406,0.0262
305408,0.1176
305412,0.1025
305413,0.0427
305414,0.2321
305417,0.0278
305421,0.0246
305422,0.0332
305447,0.0279
305448,0.1891
305450,0.0833
305452,0.0570
305459,0.0561
305460,0.0671
305474,0.0625
305475,0.0170
305481,0.1478
305494,0.0263
305503,0.0842
305507,0.0273
305508,0.0755
305513,0.0294
305518,0.0876
305523,0.0584
305526,0.1067
305529,0.0607
305532,0.0648
305543,0.0448
305555,0.0167
305562,0.0228
305571,0.0328
305578,0.1854
305579,0.0204
305584,0.0252
305603,0.0408
305620,0.3959
305626,0.0428
305636,0.0527
305640,0.0208
305653,0.0882
305662,0.0697
305663,0.0834
305667,0.0704
305683,0.0663
305698,0.0264
305699,0.1114
305707,0.1123
305717,0.2737
305723,0.0175
305735,0.0596
305738,0.2187
305746,0.0645
305766,0.0839
305773,0.0130
305776,0.0203
305777,0.0627
305809,0.0409
305813,0.0779
305816,0.0847
305820,0.0334
305826,0.1552
305838,0.2330
305839,0.0274
305846,0.0689
305861,0.0858
305863,0.1490
305869,0.0364
305872,0.0719
305876,0.0165
305881,0.0955
305887,0.0544
305894,0.0238
305898,0.0137
305905,0.0148
305908,0.0482
305914,0.1740
305915,0.0156
305922,0.0478
305938,0.1053
305946,0.0254
305956,0.0380
305963,0.0185
305965,0.0235
305988,0.0392
305990,0.0170
305991,0.0968
305994,0.0503
305998,0.0226
306003,0.0307
306012,0.0310
306016,0.0396
306021,0.0723
306025,0.1126
306030,0.1473
306047,0.0518
306051,0.0191
306063,0.1467
306066,0.0366
306069,0.0360
306074,0.0715
306091,0.0727
306094,0.1451
306095,0.0432
306114,0.0612
306116,0.0182
306121,0.0408
306127,0.1745
306128,0.0818
306133,0.0871
306142,0.0360
306144,0.0688
306150,0.0238
306153,0.0122
306156,0.0919
306159,0.3138
306161,0.0244
306173,0.0380
306175,0.0388
306193,0.0869
306194,0.0644
